id,basisOfRecord,occurrenceID,recordedBy,eventDate,islandGroup,country,countryCode,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,identificationQualifier,scientificName,kingdom,family,taxonRank
plant-occurrences_raja-ampat_j-schrader_2020_44,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_44,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_45,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_45,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515559,130.587233,WGS84,30,,Intsia bijuga (Colebr.) Kuntze,Plantae,Leguminosae,species
plant-occurrences_raja-ampat_j-schrader_2020_46,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_46,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517444,130.574433,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_47,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_47,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_48,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_48,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Phyllanthus praelongipes Airy Shaw & G.L.Webster,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_49,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_49,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.521507,130.580747,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_5,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_5,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517587,130.568534,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_51,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_51,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Phyllanthus praelongipes Airy Shaw & G.L.Webster,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_52,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_52,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_53,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_53,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_54,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_54,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_55,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_55,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Ficus tinctoria G.Forst.,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_56,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_56,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.519774,130.583095,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_57,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_57,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_58,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_58,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Severinia lauterbachii Swingle,Plantae,Rutaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_59,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_59,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517399,130.584217,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_6,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_6,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517587,130.568534,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_60,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_60,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512834,130.587456,WGS84,30,cf. Maytenus cupularis,Maytenus cupularis Ding Hou,Plantae,Celastraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_61,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_61,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.512834,130.587456,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_62,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_62,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Phyllanthus praelongipes Airy Shaw & G.L.Webster,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_63,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_63,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_64,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_64,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Ficus tinctoria G.Forst.,Plantae,Moraceae,species
plant-occurrences_raja-ampat_j-schrader_2020_65,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_65,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Severinia lauterbachii Swingle,Plantae,Rutaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_66,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_66,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.518895,130.583215,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_68,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_68,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_69,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_69,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Severinia lauterbachii Swingle,Plantae,Rutaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_7,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_7,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517319,130.569511,WGS84,30,,Bikkia gaudichaudiana Brongn.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_70,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_70,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Decaspermum bracteatum (Roxb.) A.J.Scott,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_71,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_71,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_72,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_72,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Planchonella obovata (R.Br.) Pierre,Plantae,Sapotaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_73,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_73,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516057,130.586318,WGS84,30,,Ixora timorensis Decne.,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_74,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_74,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Phyllanthus praelongipes Airy Shaw & G.L.Webster,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_75,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_75,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_76,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_76,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_77,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_77,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_78,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_78,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516375,130.587596,WGS84,30,,Antidesma bunius (L.) Spreng.,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_79,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_79,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Severinia lauterbachii Swingle,Plantae,Rutaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_8,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_8,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515251,130.568484,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_80,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_80,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Allophylus cobbe (L.) Raeusch.,Plantae,Sapindaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_81,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_81,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Gnetum gnemon L.,Plantae,Gnetaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_82,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_82,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_83,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_83,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_84,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_84,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515429,130.588068,WGS84,30,,Planchonella obovata (R.Br.) Pierre,Plantae,Sapotaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_85,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_85,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_86,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_86,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Spathiostemon javensis Blume,Plantae,Euphorbiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_87,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_87,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Rapanea rawacensis (A. DC.) Mez,Plantae,Primulaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_88,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_88,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Phyllanthus praelongipes Airy Shaw & G.L.Webster,Plantae,Phyllanthaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_89,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_89,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.517726,130.569355,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_9,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_9,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.515023,130.569425,WGS84,30,,Eugenia reinwardtiana (Blume) A.Cunn. ex DC.,Plantae,Myrtaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_90,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_90,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Calophyllum vexans P.F.Stevens,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_91,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_91,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Exocarpos latifolius R.Br.,Plantae,Santalaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_92,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_92,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Calophyllum inophyllum L.,Plantae,Clusiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_93,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_93,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Severinia lauterbachii Swingle,Plantae,Rutaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_94,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_94,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Diospyros maritima Blume,Plantae,Ebenaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_95,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_95,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Tarenna sambucina (G.Forst.) T.Durand ex Drake,Plantae,Rubiaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_96,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_96,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.514186,130.587698,WGS84,30,,Cupaniopsis Radlk.,Plantae,Sapindaceae,genus
plant-occurrences_raja-ampat_j-schrader_2020_97,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_97,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.513113,130.559536,WGS84,30,,Planchonella obovata (R.Br.) Pierre,Plantae,Sapotaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_98,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_98,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.513039,130.557711,WGS84,30,,Wikstroemia androsaemifolia Decne.,Plantae,Thymelaeaceae,species
plant-occurrences_raja-ampat_j-schrader_2020_99,LivingSpecimen,plant-occurrences_raja-ampat_j-schrader_2020_99,Julian Schrader | Soetjipto Moeljono,2016-06-01/2018-01-30,Raja Ampat,Indonesia,ID,-0.516615,130.572347,WGS84,30,,Timonius DC.,Plantae,Rubiaceae,genus
